,player,playerid,subtype,Shots Made,Total Shots,FG%,Average FG%,FG% Difference
3774,E. Omoruyi,1630647,Tip Dunk Shot,1.0,1.0,100.0,84.33346026647462,15.666539733525383
3775,E. Omoruyi,1630647,Tip Layup Shot,4.0,9.0,44.44444444444444,48.863007269564854,-4.418562825120411
3776,E. Omoruyi,1630647,Turnaround Hook Shot,0.0,2.0,0.0,43.842343892424,-43.842343892424
3777,E. Sumner,1628410,Alley Oop Layup shot,1.0,1.0,100.0,64.09031610879916,35.90968389120084
3778,E. Sumner,1628410,Cutting Dunk Shot,3.0,3.0,100.0,90.09392817477068,9.906071825229319
3779,E. Sumner,1628410,Cutting Layup Shot,3.0,5.0,60.0,70.33553076619971,-10.33553076619971
3780,E. Sumner,1628410,Driving Finger Roll Layup Shot,9.0,12.0,75.0,62.785599786476254,12.214400213523746
3781,E. Sumner,1628410,Driving Floating Bank Jump Shot,6.0,12.0,50.0,49.67574935067332,0.3242506493266788
3782,E. Sumner,1628410,Driving Floating Jump Shot,2.0,8.0,25.0,38.248881327329954,-13.248881327329954
3783,E. Sumner,1628410,Driving Hook Shot,1.0,2.0,50.0,36.96562291925158,13.03437708074842
3784,E. Sumner,1628410,Driving Layup Shot,22.0,53.0,41.509433962264154,45.01602024096154,-3.506586278697384
3785,E. Sumner,1628410,Driving Reverse Layup Shot,1.0,4.0,25.0,55.503298940477,-30.503298940477002
3786,E. Sumner,1628410,Floating Jump shot,0.0,2.0,0.0,40.775771321052716,-40.775771321052716
3787,E. Sumner,1628410,Jump Shot,24.0,71.0,33.80281690140845,33.64356279966131,0.1592541017471376
3788,E. Sumner,1628410,Layup Shot,2.0,4.0,50.0,50.050333235610644,-0.05033323561064407
3789,E. Sumner,1628410,Pullup Jump shot,10.0,19.0,52.63157894736842,36.23884787401714,16.39273107335128
3790,E. Sumner,1628410,Putback Layup Shot,1.0,1.0,100.0,65.41013271254658,34.589867287453416
3791,E. Sumner,1628410,Reverse Layup Shot,5.0,6.0,83.33333333333334,65.23393086838465,18.099402464948696
3792,E. Sumner,1628410,Running Alley Oop Dunk Shot,1.0,1.0,100.0,89.52230455297939,10.477695447020608
3793,E. Sumner,1628410,Running Dunk Shot,5.0,5.0,100.0,91.51696398565736,8.483036014342645
3794,E. Sumner,1628410,Running Finger Roll Layup Shot,4.0,6.0,66.66666666666666,76.7796157826837,-10.112949116017049
3795,E. Sumner,1628410,Running Jump Shot,4.0,6.0,66.66666666666666,35.632052842171824,31.034613824494834
3796,E. Sumner,1628410,Running Layup Shot,15.0,34.0,44.11764705882353,59.5547097295744,-15.43706267075087
3797,E. Sumner,1628410,Running Pull-Up Jump Shot,0.0,1.0,0.0,36.13965874933622,-36.13965874933622
3798,E. Sumner,1628410,Running Reverse Layup Shot,3.0,3.0,100.0,66.85028296356421,33.14971703643579
3799,E. Sumner,1628410,Step Back Jump shot,1.0,6.0,16.666666666666664,35.079155343934865,-18.4124886772682
3800,E. Sumner,1628410,Tip Layup Shot,0.0,1.0,0.0,48.863007269564854,-48.863007269564854
3801,E. Sumner,1628410,Turnaround Fadeaway shot,0.0,1.0,0.0,34.199880691471094,-34.199880691471094
3802,E. Sumner,1628410,Turnaround Jump Shot,1.0,2.0,50.0,39.10629512709983,10.893704872900173
3803,F. Campazzo,1630267,Driving Layup Shot,0.0,2.0,0.0,45.01602024096154,-45.01602024096154
3804,F. Campazzo,1630267,Jump Shot,2.0,9.0,22.22222222222222,33.64356279966131,-11.42134057743909
3805,F. Campazzo,1630267,Pullup Jump shot,1.0,1.0,100.0,36.23884787401714,63.76115212598286
3806,F. Campazzo,1630267,Step Back Jump shot,0.0,1.0,0.0,35.079155343934865,-35.079155343934865
3807,F. Jackson,1628402,Driving Floating Jump Shot,0.0,1.0,0.0,38.248881327329954,-38.248881327329954
3808,F. Jackson,1628402,Jump Shot,0.0,1.0,0.0,33.64356279966131,-33.64356279966131
3809,F. Jackson,1628402,Tip Layup Shot,0.0,1.0,0.0,48.863007269564854,-48.863007269564854
3810,F. Kaminsky,1626163,Alley Oop Dunk Shot,1.0,1.0,100.0,87.98424970972546,12.01575029027454
3811,F. Kaminsky,1626163,Alley Oop Layup shot,1.0,1.0,100.0,64.09031610879916,35.90968389120084
3812,F. Kaminsky,1626163,Cutting Layup Shot,2.0,5.0,40.0,70.33553076619971,-30.33553076619971
3813,F. Kaminsky,1626163,Driving Dunk Shot,1.0,1.0,100.0,78.87124625983606,21.128753740163944
3814,F. Kaminsky,1626163,Driving Floating Bank Jump Shot,1.0,1.0,100.0,49.67574935067332,50.32425064932668
3815,F. Kaminsky,1626163,Driving Hook Shot,1.0,2.0,50.0,36.96562291925158,13.03437708074842
3816,F. Kaminsky,1626163,Driving Layup Shot,1.0,2.0,50.0,45.01602024096154,4.983979759038462
3817,F. Kaminsky,1626163,Fadeaway Jump Shot,1.0,1.0,100.0,33.9661008403559,66.03389915964411
3818,F. Kaminsky,1626163,Floating Jump shot,1.0,2.0,50.0,40.775771321052716,9.224228678947284
3819,F. Kaminsky,1626163,Hook Shot,0.0,1.0,0.0,45.452274267381924,-45.452274267381924
3820,F. Kaminsky,1626163,Jump Shot,14.0,34.0,41.17647058823529,33.64356279966131,7.532907788573979
3821,F. Kaminsky,1626163,Layup Shot,4.0,6.0,66.66666666666666,50.050333235610644,16.616333431056013
3822,F. Kaminsky,1626163,Reverse Layup Shot,3.0,3.0,100.0,65.23393086838465,34.76606913161535
3823,F. Kaminsky,1626163,Step Back Jump shot,0.0,1.0,0.0,35.079155343934865,-35.079155343934865
3824,F. Kaminsky,1626163,Turnaround Fadeaway shot,0.0,1.0,0.0,34.199880691471094,-34.199880691471094
3825,F. Kaminsky,1626163,Turnaround Jump Shot,0.0,1.0,0.0,39.10629512709983,-39.10629512709983
3826,F. Korkmaz,1627788,Alley Oop Layup shot,1.0,1.0,100.0,64.09031610879916,35.90968389120084
3827,F. Korkmaz,1627788,Cutting Dunk Shot,1.0,1.0,100.0,90.09392817477068,9.906071825229319
3828,F. Korkmaz,1627788,Cutting Layup Shot,5.0,6.0,83.33333333333334,70.33553076619971,12.997802567133633
3829,F. Korkmaz,1627788,Driving Dunk Shot,2.0,2.0,100.0,78.87124625983606,21.128753740163944
3830,F. Korkmaz,1627788,Driving Finger Roll Layup Shot,5.0,9.0,55.55555555555556,62.785599786476254,-7.230044230920697
3831,F. Korkmaz,1627788,Driving Floating Bank Jump Shot,1.0,2.0,50.0,49.67574935067332,0.3242506493266788
3832,F. Korkmaz,1627788,Driving Floating Jump Shot,2.0,7.0,28.57142857142857,38.248881327329954,-9.677452755901385
3833,F. Korkmaz,1627788,Driving Layup Shot,3.0,14.0,21.428571428571427,45.01602024096154,-23.58744881239011
3834,F. Korkmaz,1627788,Driving Reverse Layup Shot,2.0,2.0,100.0,55.503298940477,44.496701059523
3835,F. Korkmaz,1627788,Fadeaway Jump Shot,1.0,4.0,25.0,33.9661008403559,-8.9661008403559
3836,F. Korkmaz,1627788,Finger Roll Layup Shot,1.0,1.0,100.0,61.999433106575964,38.000566893424036
3837,F. Korkmaz,1627788,Jump Shot,13.0,31.0,41.935483870967744,33.64356279966131,8.291921071306433
3838,F. Korkmaz,1627788,Layup Shot,1.0,1.0,100.0,50.050333235610644,49.949666764389356
3839,F. Korkmaz,1627788,Pullup Jump shot,3.0,14.0,21.428571428571427,36.23884787401714,-14.810276445445712
3840,F. Korkmaz,1627788,Running Jump Shot,0.0,5.0,0.0,35.632052842171824,-35.632052842171824
3841,F. Korkmaz,1627788,Running Layup Shot,1.0,2.0,50.0,59.5547097295744,-9.554709729574398
3842,F. Korkmaz,1627788,Running Pull-Up Jump Shot,0.0,1.0,0.0,36.13965874933622,-36.13965874933622
3843,F. Korkmaz,1627788,Step Back Jump shot,5.0,6.0,83.33333333333334,35.079155343934865,48.25417798939848
3844,F. Korkmaz,1627788,Turnaround Fadeaway shot,1.0,2.0,50.0,34.199880691471094,15.800119308528906
3845,F. Korkmaz,1627788,Turnaround Jump Shot,0.0,2.0,0.0,39.10629512709983,-39.10629512709983
3846,F. Ntilikina,1628373,Cutting Layup Shot,2.0,2.0,100.0,70.33553076619971,29.66446923380029
3847,F. Ntilikina,1628373,Driving Finger Roll Layup Shot,2.0,7.0,28.57142857142857,62.785599786476254,-34.214171215047685
3848,F. Ntilikina,1628373,Driving Floating Bank Jump Shot,3.0,5.0,60.0,49.67574935067332,10.324250649326679
3849,F. Ntilikina,1628373,Driving Floating Jump Shot,1.0,4.0,25.0,38.248881327329954,-13.248881327329954
3850,F. Ntilikina,1628373,Driving Hook Shot,0.0,3.0,0.0,36.96562291925158,-36.96562291925158
3851,F. Ntilikina,1628373,Driving Layup Shot,6.0,11.0,54.54545454545454,45.01602024096154,9.529434304493002
3852,F. Ntilikina,1628373,Jump Shot,15.0,58.0,25.862068965517242,33.64356279966131,-7.781493834144069
3853,F. Ntilikina,1628373,Layup Shot,1.0,4.0,25.0,50.050333235610644,-25.050333235610644
3854,F. Ntilikina,1628373,Pullup Jump shot,7.0,16.0,43.75,36.23884787401714,7.511152125982861
3855,F. Ntilikina,1628373,Putback Layup Shot,0.0,1.0,0.0,65.41013271254658,-65.41013271254658
3856,F. Ntilikina,1628373,Running Finger Roll Layup Shot,2.0,2.0,100.0,76.7796157826837,23.220384217316294
3857,F. Ntilikina,1628373,Running Jump Shot,2.0,5.0,40.0,35.632052842171824,4.367947157828176
3858,F. Ntilikina,1628373,Running Layup Shot,1.0,4.0,25.0,59.5547097295744,-34.5547097295744
3859,F. Ntilikina,1628373,Running Pull-Up Jump Shot,1.0,3.0,33.33333333333333,36.13965874933622,-2.806325416002892
3860,F. Ntilikina,1628373,Step Back Jump shot,4.0,5.0,80.0,35.079155343934865,44.920844656065135
3861,F. Ntilikina,1628373,Turnaround Fadeaway shot,0.0,1.0,0.0,34.199880691471094,-34.199880691471094
3862,F. Ntilikina,1628373,Turnaround Jump Shot,1.0,1.0,100.0,39.10629512709983,60.89370487290017
3863,F. VanVleet,1627832,Cutting Layup Shot,1.0,1.0,100.0,70.33553076619971,29.66446923380029
3864,F. VanVleet,1627832,Driving Bank Hook Shot,5.0,8.0,62.5,51.30692267648789,11.193077323512107
3865,F. VanVleet,1627832,Driving Finger Roll Layup Shot,42.0,69.0,60.86956521739131,62.785599786476254,-1.9160345690849425
3866,F. VanVleet,1627832,Driving Floating Bank Jump Shot,6.0,16.0,37.5,49.67574935067332,-12.175749350673321
3867,F. VanVleet,1627832,Driving Floating Jump Shot,13.0,50.0,26.0,38.248881327329954,-12.248881327329954
3868,F. VanVleet,1627832,Driving Hook Shot,0.0,7.0,0.0,36.96562291925158,-36.96562291925158
3869,F. VanVleet,1627832,Driving Layup Shot,27.0,70.0,38.57142857142858,45.01602024096154,-6.4445916695329615
3870,F. VanVleet,1627832,Driving Reverse Layup Shot,5.0,21.0,23.809523809523807,55.503298940477,-31.693775130953195
3871,F. VanVleet,1627832,Fadeaway Jump Shot,5.0,25.0,20.0,33.9661008403559,-13.9661008403559
3872,F. VanVleet,1627832,Finger Roll Layup Shot,3.0,4.0,75.0,61.999433106575964,13.000566893424036
3873,F. VanVleet,1627832,Floating Jump shot,5.0,14.0,35.714285714285715,40.775771321052716,-5.061485606767
3874,F. VanVleet,1627832,Hook Shot,2.0,2.0,100.0,45.452274267381924,54.547725732618076
3875,F. VanVleet,1627832,Jump Bank Shot,1.0,2.0,50.0,50.98262359275575,-0.9826235927557505
3876,F. VanVleet,1627832,Jump Shot,98.0,289.0,33.910034602076124,33.64356279966131,0.26647180241481294
3877,F. VanVleet,1627832,Layup Shot,2.0,5.0,40.0,50.050333235610644,-10.050333235610644
3878,F. VanVleet,1627832,Pullup Jump shot,124.0,307.0,40.390879478827365,36.23884787401714,4.152031604810226
3879,F. VanVleet,1627832,Putback Layup Shot,2.0,3.0,66.66666666666666,65.41013271254658,1.2565339541200728
3880,F. VanVleet,1627832,Reverse Layup Shot,2.0,2.0,100.0,65.23393086838465,34.76606913161535
3881,F. VanVleet,1627832,Running Finger Roll Layup Shot,12.0,17.0,70.58823529411765,76.7796157826837,-6.191380488566054
3882,F. VanVleet,1627832,Running Jump Shot,17.0,40.0,42.5,35.632052842171824,6.867947157828176
3883,F. VanVleet,1627832,Running Layup Shot,18.0,37.0,48.64864864864865,59.5547097295744,-10.906061080925745
3884,F. VanVleet,1627832,Running Pull-Up Jump Shot,13.0,40.0,32.5,36.13965874933622,-3.6396587493362205
3885,F. VanVleet,1627832,Running Reverse Layup Shot,0.0,1.0,0.0,66.85028296356421,-66.85028296356421
3886,F. VanVleet,1627832,Step Back Bank Jump Shot,1.0,1.0,100.0,56.89265536723163,43.10734463276837
3887,F. VanVleet,1627832,Step Back Jump shot,38.0,91.0,41.75824175824176,35.079155343934865,6.679086414306894
3888,F. VanVleet,1627832,Turnaround Bank shot,0.0,1.0,0.0,58.83160173160173,-58.83160173160173
3889,F. VanVleet,1627832,Turnaround Fadeaway shot,3.0,9.0,33.33333333333333,34.199880691471094,-0.8665473581377654
3890,F. VanVleet,1627832,Turnaround Jump Shot,0.0,2.0,0.0,39.10629512709983,-39.10629512709983
3891,F. Wagner,1630532,Alley Oop Layup shot,3.0,3.0,100.0,64.09031610879916,35.90968389120084
3892,F. Wagner,1630532,Cutting Dunk Shot,7.0,7.0,100.0,90.09392817477068,9.906071825229319
3893,F. Wagner,1630532,Cutting Finger Roll Layup Shot,2.0,3.0,66.66666666666666,79.81783739136681,-13.151170724700151
3894,F. Wagner,1630532,Cutting Layup Shot,30.0,41.0,73.17073170731707,70.33553076619971,2.835200941117364
3895,F. Wagner,1630532,Driving Bank Hook Shot,6.0,11.0,54.54545454545454,51.30692267648789,3.2385318689666462
3896,F. Wagner,1630532,Driving Dunk Shot,12.0,16.0,75.0,78.87124625983606,-3.871246259836056
3897,F. Wagner,1630532,Driving Finger Roll Layup Shot,41.0,65.0,63.07692307692307,62.785599786476254,0.2913232904468188
3898,F. Wagner,1630532,Driving Floating Bank Jump Shot,6.0,14.0,42.857142857142854,49.67574935067332,-6.818606493530467
3899,F. Wagner,1630532,Driving Floating Jump Shot,35.0,88.0,39.77272727272727,38.248881327329954,1.5238459453973192
3900,F. Wagner,1630532,Driving Hook Shot,27.0,56.0,48.214285714285715,36.96562291925158,11.248662795034136
3901,F. Wagner,1630532,Driving Layup Shot,89.0,185.0,48.10810810810811,45.01602024096154,3.0920878671465744
3902,F. Wagner,1630532,Driving Reverse Layup Shot,14.0,22.0,63.63636363636363,55.503298940477,8.133064695886631
3903,F. Wagner,1630532,Fadeaway Jump Shot,0.0,4.0,0.0,33.9661008403559,-33.9661008403559
3904,F. Wagner,1630532,Finger Roll Layup Shot,2.0,3.0,66.66666666666666,61.999433106575964,4.667233560090693
3905,F. Wagner,1630532,Floating Jump shot,3.0,5.0,60.0,40.775771321052716,19.224228678947284
3906,F. Wagner,1630532,Hook Bank Shot,1.0,1.0,100.0,59.23952165331475,40.76047834668525
3907,F. Wagner,1630532,Jump Shot,81.0,213.0,38.028169014084504,33.64356279966131,4.384606214423194
3908,F. Wagner,1630532,Layup Shot,12.0,24.0,50.0,50.050333235610644,-0.05033323561064407
3909,F. Wagner,1630532,Pullup Jump shot,31.0,94.0,32.97872340425532,36.23884787401714,-3.26012446976182
3910,F. Wagner,1630532,Putback Layup Shot,4.0,6.0,66.66666666666666,65.41013271254658,1.2565339541200728
3911,F. Wagner,1630532,Reverse Layup Shot,11.0,14.0,78.57142857142857,65.23393086838465,13.337497703043923
3912,F. Wagner,1630532,Running Alley Oop Dunk Shot,1.0,1.0,100.0,89.52230455297939,10.477695447020608
3913,F. Wagner,1630532,Running Alley Oop Layup Shot,2.0,3.0,66.66666666666666,74.22118380062305,-7.554517133956395
3914,F. Wagner,1630532,Running Dunk Shot,10.0,10.0,100.0,91.51696398565736,8.483036014342645
3915,F. Wagner,1630532,Running Finger Roll Layup Shot,5.0,7.0,71.42857142857143,76.7796157826837,-5.351044354112275
3916,F. Wagner,1630532,Running Jump Shot,17.0,34.0,50.0,35.632052842171824,14.367947157828176
3917,F. Wagner,1630532,Running Layup Shot,30.0,45.0,66.66666666666666,59.5547097295744,7.111956937092259
3918,F. Wagner,1630532,Running Pull-Up Jump Shot,2.0,9.0,22.22222222222222,36.13965874933622,-13.917436527113999
3919,F. Wagner,1630532,Running Reverse Layup Shot,5.0,5.0,100.0,66.85028296356421,33.14971703643579
3920,F. Wagner,1630532,Step Back Jump shot,26.0,64.0,40.625,35.079155343934865,5.545844656065135
3921,F. Wagner,1630532,Tip Layup Shot,8.0,16.0,50.0,48.863007269564854,1.1369927304351464
3922,F. Wagner,1630532,Turnaround Fadeaway shot,6.0,18.0,33.33333333333333,34.199880691471094,-0.8665473581377654
3923,F. Wagner,1630532,Turnaround Hook Shot,8.0,17.0,47.05882352941176,43.842343892424,3.2164796369877635
3924,F. Wagner,1630532,Turnaround Jump Shot,5.0,14.0,35.714285714285715,39.10629512709983,-3.3920094128141116
3925,G. Allen,1628960,Alley Oop Dunk Shot,2.0,2.0,100.0,87.98424970972546,12.01575029027454
3926,G. Allen,1628960,Cutting Dunk Shot,0.0,1.0,0.0,90.09392817477068,-90.09392817477068
3927,G. Allen,1628960,Cutting Finger Roll Layup Shot,0.0,1.0,0.0,79.81783739136681,-79.81783739136681
3928,G. Allen,1628960,Cutting Layup Shot,4.0,4.0,100.0,70.33553076619971,29.66446923380029
3929,G. Allen,1628960,Driving Bank Hook Shot,1.0,1.0,100.0,51.30692267648789,48.69307732351211
3930,G. Allen,1628960,Driving Dunk Shot,3.0,4.0,75.0,78.87124625983606,-3.871246259836056
3931,G. Allen,1628960,Driving Finger Roll Layup Shot,12.0,23.0,52.17391304347826,62.785599786476254,-10.611686742997996
3932,G. Allen,1628960,Driving Floating Bank Jump Shot,3.0,8.0,37.5,49.67574935067332,-12.175749350673321
3933,G. Allen,1628960,Driving Floating Jump Shot,7.0,23.0,30.434782608695656,38.248881327329954,-7.814098718634298
3934,G. Allen,1628960,Driving Hook Shot,0.0,4.0,0.0,36.96562291925158,-36.96562291925158
3935,G. Allen,1628960,Driving Layup Shot,30.0,57.0,52.63157894736842,45.01602024096154,7.61555870640688
3936,G. Allen,1628960,Driving Reverse Layup Shot,7.0,11.0,63.63636363636363,55.503298940477,8.133064695886631
3937,G. Allen,1628960,Fadeaway Jump Shot,1.0,9.0,11.11111111111111,33.9661008403559,-22.85498972924479
3938,G. Allen,1628960,Finger Roll Layup Shot,0.0,2.0,0.0,61.999433106575964,-61.999433106575964
3939,G. Allen,1628960,Floating Jump shot,1.0,1.0,100.0,40.775771321052716,59.224228678947284
3940,G. Allen,1628960,Hook Shot,0.0,1.0,0.0,45.452274267381924,-45.452274267381924
3941,G. Allen,1628960,Jump Shot,110.0,278.0,39.568345323741006,33.64356279966131,5.924782524079696
3942,G. Allen,1628960,Layup Shot,1.0,1.0,100.0,50.050333235610644,49.949666764389356
3943,G. Allen,1628960,Pullup Jump shot,20.0,60.0,33.33333333333333,36.23884787401714,-2.9055145406838108
3944,G. Allen,1628960,Putback Layup Shot,1.0,2.0,50.0,65.41013271254658,-15.410132712546584
3945,G. Allen,1628960,Reverse Layup Shot,7.0,7.0,100.0,65.23393086838465,34.76606913161535
3946,G. Allen,1628960,Running Alley Oop Dunk Shot,2.0,2.0,100.0,89.52230455297939,10.477695447020608
3947,G. Allen,1628960,Running Dunk Shot,7.0,8.0,87.5,91.51696398565736,-4.016963985657355
3948,G. Allen,1628960,Running Finger Roll Layup Shot,0.0,1.0,0.0,76.7796157826837,-76.7796157826837
3949,G. Allen,1628960,Running Jump Shot,13.0,28.0,46.42857142857143,35.632052842171824,10.796518586399607
3950,G. Allen,1628960,Running Layup Shot,6.0,10.0,60.0,59.5547097295744,0.4452902704256019
3951,G. Allen,1628960,Running Pull-Up Jump Shot,11.0,19.0,57.89473684210527,36.13965874933622,21.755078092769047
3952,G. Allen,1628960,Running Reverse Layup Shot,1.0,1.0,100.0,66.85028296356421,33.14971703643579
3953,G. Allen,1628960,Step Back Jump shot,9.0,17.0,52.94117647058824,35.079155343934865,17.862021126653374
3954,G. Allen,1628960,Tip Layup Shot,2.0,2.0,100.0,48.863007269564854,51.136992730435146
3955,G. Allen,1628960,Turnaround Fadeaway shot,1.0,4.0,25.0,34.199880691471094,-9.199880691471094
3956,G. Allen,1628960,Turnaround Hook Shot,2.0,3.0,66.66666666666666,43.842343892424,22.82432277424266
3957,G. Allen,1628960,Turnaround Jump Shot,0.0,3.0,0.0,39.10629512709983,-39.10629512709983
3958,G. Antetokounmpo,203507,Alley Oop Dunk Shot,29.0,33.0,87.87878787878788,87.98424970972546,-0.10546183093758543
3959,G. Antetokounmpo,203507,Alley Oop Layup shot,5.0,8.0,62.5,64.09031610879916,-1.5903161087991577
3960,G. Antetokounmpo,203507,Cutting Dunk Shot,28.0,30.0,93.33333333333333,90.09392817477068,3.239405158562647
3961,G. Antetokounmpo,203507,Cutting Finger Roll Layup Shot,8.0,9.0,88.88888888888889,79.81783739136681,9.071051497522078
3962,G. Antetokounmpo,203507,Cutting Layup Shot,7.0,15.0,46.666666666666664,70.33553076619971,-23.668864099533046
3963,G. Antetokounmpo,203507,Driving Bank Hook Shot,1.0,1.0,100.0,51.30692267648789,48.69307732351211
3964,G. Antetokounmpo,203507,Driving Dunk Shot,52.0,55.0,94.54545454545455,78.87124625983606,15.67420828561849
3965,G. Antetokounmpo,203507,Driving Finger Roll Layup Shot,91.0,112.0,81.25,62.785599786476254,18.464400213523746
3966,G. Antetokounmpo,203507,Driving Floating Bank Jump Shot,8.0,19.0,42.10526315789473,49.67574935067332,-7.5704861927785885
3967,G. Antetokounmpo,203507,Driving Floating Jump Shot,2.0,16.0,12.5,38.248881327329954,-25.748881327329954
3968,G. Antetokounmpo,203507,Driving Hook Shot,6.0,16.0,37.5,36.96562291925158,0.5343770807484205
3969,G. Antetokounmpo,203507,Driving Layup Shot,116.0,231.0,50.21645021645021,45.01602024096154,5.2004299754886745
3970,G. Antetokounmpo,203507,Driving Reverse Dunk Shot,1.0,1.0,100.0,75.0,25.0
3971,G. Antetokounmpo,203507,Driving Reverse Layup Shot,10.0,18.0,55.55555555555556,55.503298940477,0.05225661507855506
