player,playerid,subtype,Shots Made,Total Shots,FG%
O. Anunoby,1628384,Driving Floating Bank Jump Shot,6.0,11.0,54.54545454545454
O. Anunoby,1628384,Driving Floating Jump Shot,12.0,27.0,44.44444444444444
O. Anunoby,1628384,Driving Hook Shot,8.0,20.0,40.0
O. Anunoby,1628384,Driving Layup Shot,32.0,82.0,39.02439024390244
O. Anunoby,1628384,Driving Reverse Dunk Shot,0.0,1.0,0.0
O. Anunoby,1628384,Driving Reverse Layup Shot,4.0,8.0,50.0
O. Anunoby,1628384,Dunk Shot,4.0,4.0,100.0
O. Anunoby,1628384,Fadeaway Bank shot,1.0,1.0,100.0
O. Anunoby,1628384,Fadeaway Jump Shot,3.0,11.0,27.27272727272727
O. Anunoby,1628384,Finger Roll Layup Shot,1.0,1.0,100.0
O. Anunoby,1628384,Floating Jump shot,1.0,2.0,50.0
O. Anunoby,1628384,Hook Shot,3.0,5.0,60.0
O. Anunoby,1628384,Jump Bank Shot,1.0,3.0,33.33333333333333
O. Anunoby,1628384,Jump Shot,122.0,309.0,39.482200647249186
O. Anunoby,1628384,Layup Shot,5.0,21.0,23.809523809523807
O. Anunoby,1628384,Pullup Jump shot,17.0,55.0,30.909090909090907
O. Anunoby,1628384,Putback Dunk Shot,1.0,1.0,100.0
O. Anunoby,1628384,Putback Layup Shot,7.0,10.0,70.0
O. Anunoby,1628384,Reverse Dunk Shot,3.0,4.0,75.0
O. Anunoby,1628384,Reverse Layup Shot,2.0,3.0,66.66666666666666
O. Anunoby,1628384,Running Alley Oop Dunk Shot,3.0,3.0,100.0
O. Anunoby,1628384,Running Dunk Shot,41.0,45.0,91.11111111111111
O. Anunoby,1628384,Running Finger Roll Layup Shot,3.0,5.0,60.0
O. Anunoby,1628384,Running Jump Shot,17.0,30.0,56.666666666666664
O. Anunoby,1628384,Running Layup Shot,22.0,36.0,61.111111111111114
O. Anunoby,1628384,Running Pull-Up Jump Shot,0.0,1.0,0.0
O. Anunoby,1628384,Running Reverse Dunk Shot,4.0,4.0,100.0
O. Anunoby,1628384,Running Reverse Layup Shot,2.0,5.0,40.0
O. Anunoby,1628384,Step Back Jump shot,19.0,53.0,35.84905660377358
O. Anunoby,1628384,Tip Dunk Shot,5.0,6.0,83.33333333333334
O. Anunoby,1628384,Tip Layup Shot,5.0,13.0,38.46153846153847
O. Anunoby,1628384,Turnaround Bank Hook Shot,1.0,2.0,50.0
O. Anunoby,1628384,Turnaround Fadeaway Bank Jump Shot,0.0,1.0,0.0
O. Anunoby,1628384,Turnaround Fadeaway shot,11.0,25.0,44.0
O. Anunoby,1628384,Turnaround Hook Shot,1.0,8.0,12.5
O. Anunoby,1628384,Turnaround Jump Shot,2.0,9.0,22.22222222222222
O. Brissett,1629052,Alley Oop Dunk Shot,1.0,1.0,100.0
O. Brissett,1629052,Cutting Dunk Shot,7.0,7.0,100.0
O. Brissett,1629052,Cutting Finger Roll Layup Shot,1.0,1.0,100.0
O. Brissett,1629052,Cutting Layup Shot,9.0,18.0,50.0
O. Brissett,1629052,Driving Bank Hook Shot,0.0,1.0,0.0
O. Brissett,1629052,Driving Dunk Shot,1.0,3.0,33.33333333333333
O. Brissett,1629052,Driving Finger Roll Layup Shot,8.0,14.0,57.14285714285714
O. Brissett,1629052,Driving Floating Bank Jump Shot,3.0,3.0,100.0
O. Brissett,1629052,Driving Floating Jump Shot,2.0,5.0,40.0
O. Brissett,1629052,Driving Layup Shot,12.0,47.0,25.53191489361702
O. Brissett,1629052,Driving Reverse Layup Shot,2.0,6.0,33.33333333333333
O. Brissett,1629052,Dunk Shot,1.0,1.0,100.0
O. Brissett,1629052,Floating Jump shot,1.0,3.0,33.33333333333333
O. Brissett,1629052,Jump Bank Shot,1.0,3.0,33.33333333333333
O. Brissett,1629052,Jump Shot,42.0,133.0,31.57894736842105
O. Brissett,1629052,Layup Shot,3.0,6.0,50.0
O. Brissett,1629052,Pullup Jump shot,2.0,9.0,22.22222222222222
O. Brissett,1629052,Putback Dunk Shot,1.0,1.0,100.0
O. Brissett,1629052,Putback Layup Shot,8.0,10.0,80.0
O. Brissett,1629052,Reverse Layup Shot,1.0,2.0,50.0
O. Brissett,1629052,Running Dunk Shot,2.0,2.0,100.0
O. Brissett,1629052,Running Finger Roll Layup Shot,4.0,4.0,100.0
O. Brissett,1629052,Running Jump Shot,2.0,12.0,16.666666666666664
O. Brissett,1629052,Running Layup Shot,3.0,8.0,37.5
O. Brissett,1629052,Running Pull-Up Jump Shot,1.0,1.0,100.0
O. Brissett,1629052,Running Reverse Dunk Shot,1.0,1.0,100.0
O. Brissett,1629052,Running Reverse Layup Shot,0.0,1.0,0.0
O. Brissett,1629052,Step Back Jump shot,1.0,4.0,25.0
O. Brissett,1629052,Tip Layup Shot,3.0,10.0,30.0
O. Brissett,1629052,Turnaround Fadeaway shot,0.0,1.0,0.0
O. Brissett,1629052,Turnaround Hook Shot,0.0,1.0,0.0
O. Dieng,1631172,Cutting Dunk Shot,5.0,5.0,100.0
O. Dieng,1631172,Cutting Finger Roll Layup Shot,1.0,1.0,100.0
O. Dieng,1631172,Cutting Layup Shot,7.0,8.0,87.5
O. Dieng,1631172,Driving Dunk Shot,3.0,3.0,100.0
O. Dieng,1631172,Driving Finger Roll Layup Shot,0.0,1.0,0.0
O. Dieng,1631172,Driving Floating Bank Jump Shot,1.0,2.0,50.0
O. Dieng,1631172,Driving Floating Jump Shot,9.0,16.0,56.25
O. Dieng,1631172,Driving Layup Shot,7.0,12.0,58.333333333333336
O. Dieng,1631172,Driving Reverse Layup Shot,1.0,1.0,100.0
O. Dieng,1631172,Dunk Shot,3.0,3.0,100.0
O. Dieng,1631172,Fadeaway Jump Shot,0.0,2.0,0.0
O. Dieng,1631172,Floating Jump shot,0.0,1.0,0.0
O. Dieng,1631172,Jump Shot,23.0,84.0,27.380952380952383
O. Dieng,1631172,Layup Shot,0.0,2.0,0.0
O. Dieng,1631172,Pullup Jump shot,1.0,9.0,11.11111111111111
O. Dieng,1631172,Reverse Layup Shot,0.0,1.0,0.0
O. Dieng,1631172,Running Dunk Shot,6.0,7.0,85.71428571428571
O. Dieng,1631172,Running Jump Shot,2.0,3.0,66.66666666666666
O. Dieng,1631172,Running Layup Shot,6.0,9.0,66.66666666666666
O. Dieng,1631172,Running Pull-Up Jump Shot,1.0,1.0,100.0
O. Dieng,1631172,Running Reverse Layup Shot,0.0,1.0,0.0
O. Dieng,1631172,Step Back Jump shot,1.0,9.0,11.11111111111111
O. Dieng,1631172,Tip Layup Shot,1.0,2.0,50.0
O. Dieng,1631172,Turnaround Fadeaway shot,0.0,1.0,0.0
O. Dieng,1631172,Turnaround Hook Shot,0.0,1.0,0.0
O. Dieng,1631172,Turnaround Jump Shot,0.0,1.0,0.0
O. Okongwu,1630168,Alley Oop Dunk Shot,33.0,35.0,94.28571428571428
O. Okongwu,1630168,Alley Oop Layup shot,10.0,13.0,76.92307692307693
O. Okongwu,1630168,Cutting Dunk Shot,26.0,29.0,89.65517241379311
O. Okongwu,1630168,Cutting Layup Shot,30.0,43.0,69.76744186046511
O. Okongwu,1630168,Driving Bank Hook Shot,1.0,3.0,33.33333333333333
O. Okongwu,1630168,Driving Dunk Shot,2.0,3.0,66.66666666666666
O. Okongwu,1630168,Driving Finger Roll Layup Shot,0.0,1.0,0.0
O. Okongwu,1630168,Driving Floating Bank Jump Shot,2.0,3.0,66.66666666666666
O. Okongwu,1630168,Driving Floating Jump Shot,4.0,9.0,44.44444444444444
O. Okongwu,1630168,Driving Hook Shot,5.0,13.0,38.46153846153847
O. Okongwu,1630168,Driving Layup Shot,13.0,26.0,50.0
O. Okongwu,1630168,Driving Reverse Dunk Shot,1.0,1.0,100.0
O. Okongwu,1630168,Driving Reverse Layup Shot,0.0,1.0,0.0
O. Okongwu,1630168,Dunk Shot,15.0,18.0,83.33333333333334
O. Okongwu,1630168,Fadeaway Jump Shot,1.0,2.0,50.0
O. Okongwu,1630168,Finger Roll Layup Shot,1.0,1.0,100.0
O. Okongwu,1630168,Floating Jump shot,7.0,14.0,50.0
O. Okongwu,1630168,Hook Bank Shot,2.0,3.0,66.66666666666666
O. Okongwu,1630168,Hook Shot,16.0,30.0,53.333333333333336
O. Okongwu,1630168,Jump Bank Shot,0.0,1.0,0.0
O. Okongwu,1630168,Jump Shot,29.0,65.0,44.61538461538462
O. Okongwu,1630168,Layup Shot,24.0,36.0,66.66666666666666
O. Okongwu,1630168,Pullup Jump shot,1.0,6.0,16.666666666666664
O. Okongwu,1630168,Putback Dunk Shot,4.0,5.0,80.0
O. Okongwu,1630168,Putback Layup Shot,29.0,46.0,63.04347826086957
O. Okongwu,1630168,Reverse Dunk Shot,1.0,1.0,100.0
O. Okongwu,1630168,Reverse Layup Shot,7.0,12.0,58.333333333333336
O. Okongwu,1630168,Running Alley Oop Dunk Shot,3.0,3.0,100.0
O. Okongwu,1630168,Running Dunk Shot,11.0,11.0,100.0
O. Okongwu,1630168,Running Finger Roll Layup Shot,1.0,1.0,100.0
O. Okongwu,1630168,Running Layup Shot,5.0,8.0,62.5
O. Okongwu,1630168,Tip Dunk Shot,6.0,6.0,100.0
O. Okongwu,1630168,Tip Layup Shot,33.0,49.0,67.3469387755102
O. Okongwu,1630168,Turnaround Bank Hook Shot,0.0,1.0,0.0
O. Okongwu,1630168,Turnaround Bank shot,0.0,1.0,0.0
O. Okongwu,1630168,Turnaround Hook Shot,12.0,23.0,52.17391304347826
O. Okongwu,1630168,Turnaround Jump Shot,2.0,5.0,40.0
O. Porter Jr.,203490,Driving Floating Jump Shot,0.0,1.0,0.0
O. Porter Jr.,203490,Driving Hook Shot,1.0,1.0,100.0
O. Porter Jr.,203490,Hook Shot,1.0,1.0,100.0
O. Porter Jr.,203490,Jump Shot,3.0,13.0,23.076923076923077
O. Porter Jr.,203490,Layup Shot,2.0,2.0,100.0
O. Porter Jr.,203490,Pullup Jump shot,1.0,4.0,25.0
O. Porter Jr.,203490,Putback Layup Shot,1.0,1.0,100.0
O. Porter Jr.,203490,Running Jump Shot,2.0,3.0,66.66666666666666
O. Porter Jr.,203490,Running Pull-Up Jump Shot,1.0,1.0,100.0
O. Porter Jr.,203490,Running Reverse Layup Shot,1.0,1.0,100.0
O. Porter Jr.,203490,Step Back Jump shot,1.0,1.0,100.0
O. Porter Jr.,203490,Turnaround Jump Shot,1.0,1.0,100.0
O. Robinson,1631115,Cutting Dunk Shot,1.0,2.0,50.0
O. Robinson,1631115,Cutting Finger Roll Layup Shot,1.0,1.0,100.0
O. Robinson,1631115,Cutting Layup Shot,9.0,15.0,60.0
O. Robinson,1631115,Driving Floating Bank Jump Shot,0.0,1.0,0.0
O. Robinson,1631115,Driving Layup Shot,2.0,3.0,66.66666666666666
O. Robinson,1631115,Dunk Shot,2.0,2.0,100.0
O. Robinson,1631115,Finger Roll Layup Shot,1.0,1.0,100.0
O. Robinson,1631115,Floating Jump shot,4.0,10.0,40.0
O. Robinson,1631115,Hook Bank Shot,0.0,1.0,0.0
O. Robinson,1631115,Hook Shot,3.0,6.0,50.0
O. Robinson,1631115,Jump Shot,0.0,9.0,0.0
O. Robinson,1631115,Layup Shot,3.0,8.0,37.5
O. Robinson,1631115,Putback Dunk Shot,2.0,2.0,100.0
O. Robinson,1631115,Putback Layup Shot,10.0,11.0,90.9090909090909
O. Robinson,1631115,Reverse Layup Shot,0.0,1.0,0.0
O. Robinson,1631115,Running Layup Shot,1.0,1.0,100.0
O. Robinson,1631115,Tip Dunk Shot,1.0,2.0,50.0
O. Robinson,1631115,Tip Layup Shot,2.0,7.0,28.57142857142857
O. Robinson,1631115,Turnaround Bank Hook Shot,0.0,1.0,0.0
O. Robinson,1631115,Turnaround Hook Shot,5.0,5.0,100.0
O. Sarr,1630846,Alley Oop Dunk Shot,3.0,3.0,100.0
O. Sarr,1630846,Alley Oop Layup shot,1.0,2.0,50.0
O. Sarr,1630846,Cutting Dunk Shot,4.0,5.0,80.0
O. Sarr,1630846,Cutting Layup Shot,1.0,1.0,100.0
O. Sarr,1630846,Dunk Shot,2.0,2.0,100.0
O. Sarr,1630846,Jump Shot,2.0,9.0,22.22222222222222
O. Sarr,1630846,Putback Layup Shot,1.0,2.0,50.0
O. Sarr,1630846,Running Dunk Shot,1.0,1.0,100.0
O. Sarr,1630846,Tip Dunk Shot,0.0,1.0,0.0
O. Sarr,1630846,Tip Layup Shot,0.0,4.0,0.0
O. Toppin,1630167,Alley Oop Dunk Shot,18.0,20.0,90.0
O. Toppin,1630167,Alley Oop Layup shot,0.0,1.0,0.0
O. Toppin,1630167,Cutting Dunk Shot,4.0,6.0,66.66666666666666
O. Toppin,1630167,Cutting Layup Shot,6.0,8.0,75.0
O. Toppin,1630167,Driving Dunk Shot,1.0,1.0,100.0
O. Toppin,1630167,Driving Finger Roll Layup Shot,4.0,5.0,80.0
O. Toppin,1630167,Driving Floating Bank Jump Shot,1.0,5.0,20.0
O. Toppin,1630167,Driving Floating Jump Shot,4.0,13.0,30.76923076923077
O. Toppin,1630167,Driving Hook Shot,0.0,1.0,0.0
O. Toppin,1630167,Driving Layup Shot,14.0,22.0,63.63636363636363
O. Toppin,1630167,Dunk Shot,5.0,7.0,71.42857142857143
O. Toppin,1630167,Fadeaway Jump Shot,0.0,3.0,0.0
O. Toppin,1630167,Finger Roll Layup Shot,0.0,1.0,0.0
O. Toppin,1630167,Floating Jump shot,0.0,2.0,0.0
O. Toppin,1630167,Jump Bank Shot,0.0,2.0,0.0
O. Toppin,1630167,Jump Shot,84.0,258.0,32.55813953488372
O. Toppin,1630167,Layup Shot,3.0,11.0,27.27272727272727
O. Toppin,1630167,Pullup Jump shot,6.0,12.0,50.0
O. Toppin,1630167,Putback Dunk Shot,0.0,1.0,0.0
O. Toppin,1630167,Putback Layup Shot,2.0,4.0,50.0
O. Toppin,1630167,Reverse Layup Shot,3.0,3.0,100.0
O. Toppin,1630167,Running Alley Oop Dunk Shot,10.0,11.0,90.9090909090909
O. Toppin,1630167,Running Alley Oop Layup Shot,1.0,1.0,100.0
O. Toppin,1630167,Running Dunk Shot,22.0,23.0,95.65217391304348
O. Toppin,1630167,Running Finger Roll Layup Shot,2.0,2.0,100.0
O. Toppin,1630167,Running Jump Shot,6.0,16.0,37.5
O. Toppin,1630167,Running Layup Shot,11.0,19.0,57.89473684210527
O. Toppin,1630167,Running Pull-Up Jump Shot,1.0,2.0,50.0
O. Toppin,1630167,Running Reverse Layup Shot,0.0,1.0,0.0
O. Toppin,1630167,Step Back Jump shot,5.0,11.0,45.45454545454545
O. Toppin,1630167,Tip Dunk Shot,0.0,1.0,0.0
O. Toppin,1630167,Tip Layup Shot,2.0,9.0,22.22222222222222
O. Toppin,1630167,Turnaround Jump Shot,2.0,7.0,28.57142857142857
O. Yurtseven,1630209,Cutting Dunk Shot,1.0,2.0,50.0
O. Yurtseven,1630209,Cutting Layup Shot,1.0,1.0,100.0
O. Yurtseven,1630209,Driving Hook Shot,0.0,1.0,0.0
O. Yurtseven,1630209,Floating Jump shot,3.0,4.0,75.0
O. Yurtseven,1630209,Hook Shot,1.0,2.0,50.0
O. Yurtseven,1630209,Jump Shot,4.0,10.0,40.0
O. Yurtseven,1630209,Layup Shot,2.0,2.0,100.0
O. Yurtseven,1630209,Reverse Layup Shot,1.0,1.0,100.0
O. Yurtseven,1630209,Running Alley Oop Layup Shot,0.0,1.0,0.0
O. Yurtseven,1630209,Tip Dunk Shot,1.0,1.0,100.0
O. Yurtseven,1630209,Tip Layup Shot,0.0,1.0,0.0
O. Yurtseven,1630209,Turnaround Fadeaway shot,0.0,1.0,0.0
O. Yurtseven,1630209,Turnaround Hook Shot,4.0,7.0,57.14285714285714
P. Achiuwa,1630173,Alley Oop Dunk Shot,4.0,5.0,80.0
P. Achiuwa,1630173,Alley Oop Layup shot,1.0,2.0,50.0
P. Achiuwa,1630173,Cutting Dunk Shot,17.0,19.0,89.47368421052632
P. Achiuwa,1630173,Cutting Finger Roll Layup Shot,7.0,8.0,87.5
P. Achiuwa,1630173,Cutting Layup Shot,13.0,22.0,59.09090909090909
P. Achiuwa,1630173,Driving Bank Hook Shot,1.0,2.0,50.0
P. Achiuwa,1630173,Driving Dunk Shot,8.0,9.0,88.88888888888889
P. Achiuwa,1630173,Driving Finger Roll Layup Shot,9.0,14.0,64.28571428571429
P. Achiuwa,1630173,Driving Floating Bank Jump Shot,4.0,6.0,66.66666666666666
P. Achiuwa,1630173,Driving Floating Jump Shot,1.0,8.0,12.5
P. Achiuwa,1630173,Driving Hook Shot,2.0,7.0,28.57142857142857
P. Achiuwa,1630173,Driving Layup Shot,15.0,30.0,50.0
P. Achiuwa,1630173,Driving Reverse Layup Shot,1.0,1.0,100.0
P. Achiuwa,1630173,Dunk Shot,7.0,9.0,77.77777777777779
P. Achiuwa,1630173,Fadeaway Jump Shot,0.0,2.0,0.0
P. Achiuwa,1630173,Finger Roll Layup Shot,1.0,1.0,100.0
P. Achiuwa,1630173,Floating Jump shot,6.0,18.0,33.33333333333333
P. Achiuwa,1630173,Hook Bank Shot,1.0,2.0,50.0
P. Achiuwa,1630173,Hook Shot,1.0,5.0,20.0
P. Achiuwa,1630173,Jump Bank Shot,1.0,2.0,50.0
P. Achiuwa,1630173,Jump Shot,28.0,106.0,26.41509433962264
P. Achiuwa,1630173,Layup Shot,11.0,22.0,50.0
P. Achiuwa,1630173,Pullup Jump shot,4.0,11.0,36.36363636363637
P. Achiuwa,1630173,Putback Dunk Shot,2.0,2.0,100.0
P. Achiuwa,1630173,Putback Layup Shot,21.0,25.0,84.0
P. Achiuwa,1630173,Reverse Layup Shot,1.0,1.0,100.0
P. Achiuwa,1630173,Running Alley Oop Dunk Shot,4.0,5.0,80.0
P. Achiuwa,1630173,Running Dunk Shot,6.0,7.0,85.71428571428571
P. Achiuwa,1630173,Running Finger Roll Layup Shot,3.0,3.0,100.0
P. Achiuwa,1630173,Running Jump Shot,1.0,5.0,20.0
P. Achiuwa,1630173,Running Layup Shot,4.0,11.0,36.36363636363637
P. Achiuwa,1630173,Step Back Jump shot,2.0,7.0,28.57142857142857
P. Achiuwa,1630173,Tip Dunk Shot,1.0,2.0,50.0
P. Achiuwa,1630173,Tip Layup Shot,7.0,17.0,41.17647058823529
P. Achiuwa,1630173,Turnaround Bank Hook Shot,1.0,2.0,50.0
P. Achiuwa,1630173,Turnaround Bank shot,1.0,1.0,100.0
P. Achiuwa,1630173,Turnaround Fadeaway shot,0.0,3.0,0.0
P. Achiuwa,1630173,Turnaround Hook Shot,1.0,3.0,33.33333333333333
P. Achiuwa,1630173,Turnaround Jump Shot,0.0,3.0,0.0
P. Baldwin,1631116,Cutting Dunk Shot,1.0,2.0,50.0
P. Baldwin,1631116,Cutting Layup Shot,1.0,2.0,50.0
P. Baldwin,1631116,Driving Dunk Shot,1.0,1.0,100.0
P. Baldwin,1631116,Driving Finger Roll Layup Shot,1.0,2.0,50.0
P. Baldwin,1631116,Driving Floating Bank Jump Shot,0.0,2.0,0.0
P. Baldwin,1631116,Driving Floating Jump Shot,0.0,2.0,0.0
P. Baldwin,1631116,Driving Layup Shot,2.0,2.0,100.0
P. Baldwin,1631116,Driving Reverse Layup Shot,1.0,1.0,100.0
P. Baldwin,1631116,Fadeaway Jump Shot,0.0,1.0,0.0
P. Baldwin,1631116,Jump Shot,29.0,83.0,34.93975903614458
P. Baldwin,1631116,Pullup Jump shot,3.0,5.0,60.0
P. Baldwin,1631116,Putback Layup Shot,1.0,1.0,100.0
P. Baldwin,1631116,Reverse Layup Shot,0.0,1.0,0.0
P. Baldwin,1631116,Running Dunk Shot,1.0,1.0,100.0
P. Baldwin,1631116,Running Jump Shot,1.0,1.0,100.0
P. Baldwin,1631116,Turnaround Fadeaway shot,1.0,4.0,25.0
P. Baldwin,1631116,Turnaround Jump Shot,0.0,1.0,0.0
P. Banchero,1631094,Alley Oop Dunk Shot,2.0,2.0,100.0
P. Banchero,1631094,Alley Oop Layup shot,3.0,3.0,100.0
P. Banchero,1631094,Cutting Dunk Shot,7.0,10.0,70.0
P. Banchero,1631094,Cutting Finger Roll Layup Shot,1.0,1.0,100.0
P. Banchero,1631094,Cutting Layup Shot,14.0,25.0,56.00000000000001
P. Banchero,1631094,Driving Bank Hook Shot,2.0,5.0,40.0
P. Banchero,1631094,Driving Dunk Shot,15.0,18.0,83.33333333333334
P. Banchero,1631094,Driving Finger Roll Layup Shot,14.0,25.0,56.00000000000001
P. Banchero,1631094,Driving Floating Bank Jump Shot,12.0,25.0,48.0
P. Banchero,1631094,Driving Floating Jump Shot,19.0,50.0,38.0
P. Banchero,1631094,Driving Hook Shot,1.0,4.0,25.0
P. Banchero,1631094,Driving Layup Shot,85.0,189.0,44.97354497354497
P. Banchero,1631094,Driving Reverse Layup Shot,2.0,10.0,20.0
P. Banchero,1631094,Dunk Shot,7.0,7.0,100.0
P. Banchero,1631094,Fadeaway Bank shot,1.0,2.0,50.0
P. Banchero,1631094,Fadeaway Jump Shot,4.0,16.0,25.0
P. Banchero,1631094,Finger Roll Layup Shot,0.0,1.0,0.0
P. Banchero,1631094,Floating Jump shot,4.0,11.0,36.36363636363637
P. Banchero,1631094,Hook Shot,0.0,3.0,0.0
P. Banchero,1631094,Jump Bank Shot,0.0,3.0,0.0
P. Banchero,1631094,Jump Shot,61.0,191.0,31.93717277486911
P. Banchero,1631094,Layup Shot,11.0,31.0,35.483870967741936
P. Banchero,1631094,Pullup Jump shot,81.0,237.0,34.177215189873415
P. Banchero,1631094,Putback Dunk Shot,1.0,2.0,50.0
P. Banchero,1631094,Putback Layup Shot,13.0,19.0,68.42105263157895
P. Banchero,1631094,Reverse Layup Shot,0.0,1.0,0.0
P. Banchero,1631094,Running Alley Oop Dunk Shot,4.0,4.0,100.0
P. Banchero,1631094,Running Alley Oop Layup Shot,1.0,1.0,100.0
P. Banchero,1631094,Running Dunk Shot,16.0,18.0,88.88888888888889
P. Banchero,1631094,Running Finger Roll Layup Shot,5.0,10.0,50.0
P. Banchero,1631094,Running Jump Shot,4.0,11.0,36.36363636363637
P. Banchero,1631094,Running Layup Shot,29.0,40.0,72.5
P. Banchero,1631094,Running Pull-Up Jump Shot,3.0,8.0,37.5
P. Banchero,1631094,Running Reverse Layup Shot,2.0,2.0,100.0
P. Banchero,1631094,Step Back Jump shot,22.0,58.0,37.93103448275862
P. Banchero,1631094,Tip Layup Shot,2.0,7.0,28.57142857142857
P. Banchero,1631094,Turnaround Bank Hook Shot,1.0,1.0,100.0
P. Banchero,1631094,Turnaround Bank shot,1.0,3.0,33.33333333333333
P. Banchero,1631094,Turnaround Fadeaway Bank Jump Shot,1.0,2.0,50.0
P. Banchero,1631094,Turnaround Fadeaway shot,13.0,25.0,52.0
P. Banchero,1631094,Turnaround Hook Shot,3.0,7.0,42.857142857142854
P. Banchero,1631094,Turnaround Jump Shot,12.0,34.0,35.294117647058826
P. Beverley,201976,Cutting Layup Shot,3.0,4.0,75.0
P. Beverley,201976,Driving Bank Hook Shot,1.0,1.0,100.0
P. Beverley,201976,Driving Finger Roll Layup Shot,4.0,4.0,100.0
P. Beverley,201976,Driving Floating Bank Jump Shot,1.0,3.0,33.33333333333333
P. Beverley,201976,Driving Floating Jump Shot,13.0,27.0,48.148148148148145
P. Beverley,201976,Driving Hook Shot,4.0,7.0,57.14285714285714
P. Beverley,201976,Driving Layup Shot,10.0,26.0,38.46153846153847
P. Beverley,201976,Driving Reverse Layup Shot,2.0,2.0,100.0
P. Beverley,201976,Fadeaway Jump Shot,1.0,3.0,33.33333333333333
P. Beverley,201976,Floating Jump shot,1.0,7.0,14.285714285714285
P. Beverley,201976,Hook Shot,0.0,2.0,0.0
P. Beverley,201976,Jump Shot,66.0,206.0,32.038834951456316
P. Beverley,201976,Layup Shot,4.0,5.0,80.0
P. Beverley,201976,Pullup Jump shot,6.0,14.0,42.857142857142854
P. Beverley,201976,Reverse Layup Shot,1.0,2.0,50.0
P. Beverley,201976,Running Finger Roll Layup Shot,3.0,3.0,100.0
P. Beverley,201976,Running Jump Shot,4.0,12.0,33.33333333333333
P. Beverley,201976,Running Layup Shot,6.0,11.0,54.54545454545454
P. Beverley,201976,Running Pull-Up Jump Shot,1.0,2.0,50.0
P. Beverley,201976,Running Reverse Layup Shot,0.0,1.0,0.0
P. Beverley,201976,Step Back Jump shot,6.0,16.0,37.5
P. Beverley,201976,Tip Dunk Shot,1.0,1.0,100.0
P. Beverley,201976,Tip Layup Shot,0.0,1.0,0.0
P. Beverley,201976,Turnaround Fadeaway shot,2.0,3.0,66.66666666666666
P. Beverley,201976,Turnaround Hook Shot,4.0,5.0,80.0
P. Beverley,201976,Turnaround Jump Shot,1.0,1.0,100.0
P. Connaughton,1626192,Alley Oop Layup shot,0.0,1.0,0.0
P. Connaughton,1626192,Cutting Finger Roll Layup Shot,0.0,1.0,0.0
P. Connaughton,1626192,Cutting Layup Shot,12.0,21.0,57.14285714285714
P. Connaughton,1626192,Driving Bank Hook Shot,0.0,2.0,0.0
P. Connaughton,1626192,Driving Dunk Shot,2.0,2.0,100.0
P. Connaughton,1626192,Driving Finger Roll Layup Shot,7.0,12.0,58.333333333333336
P. Connaughton,1626192,Driving Floating Bank Jump Shot,2.0,3.0,66.66666666666666
P. Connaughton,1626192,Driving Floating Jump Shot,0.0,1.0,0.0
P. Connaughton,1626192,Driving Hook Shot,0.0,1.0,0.0
P. Connaughton,1626192,Driving Layup Shot,12.0,21.0,57.14285714285714
P. Connaughton,1626192,Driving Reverse Layup Shot,3.0,4.0,75.0
P. Connaughton,1626192,Fadeaway Jump Shot,1.0,1.0,100.0
P. Connaughton,1626192,Floating Jump shot,0.0,1.0,0.0
P. Connaughton,1626192,Hook Bank Shot,0.0,1.0,0.0
P. Connaughton,1626192,Hook Shot,0.0,1.0,0.0
P. Connaughton,1626192,Jump Bank Shot,1.0,1.0,100.0
P. Connaughton,1626192,Jump Shot,107.0,312.0,34.294871794871796
P. Connaughton,1626192,Layup Shot,2.0,3.0,66.66666666666666
P. Connaughton,1626192,Pullup Jump shot,3.0,7.0,42.857142857142854
P. Connaughton,1626192,Putback Layup Shot,4.0,6.0,66.66666666666666
P. Connaughton,1626192,Running Alley Oop Dunk Shot,1.0,1.0,100.0
P. Connaughton,1626192,Running Dunk Shot,5.0,5.0,100.0
P. Connaughton,1626192,Running Finger Roll Layup Shot,1.0,1.0,100.0
P. Connaughton,1626192,Running Jump Shot,7.0,21.0,33.33333333333333
P. Connaughton,1626192,Running Layup Shot,1.0,2.0,50.0
P. Connaughton,1626192,Running Pull-Up Jump Shot,0.0,2.0,0.0
P. Connaughton,1626192,Running Reverse Layup Shot,1.0,1.0,100.0
P. Connaughton,1626192,Step Back Jump shot,5.0,7.0,71.42857142857143
P. Connaughton,1626192,Tip Layup Shot,4.0,6.0,66.66666666666666
P. Connaughton,1626192,Turnaround Hook Shot,1.0,2.0,50.0
P. Connaughton,1626192,Turnaround Jump Shot,0.0,1.0,0.0
P. Dozier,1628408,Driving Finger Roll Layup Shot,1.0,2.0,50.0
P. Dozier,1628408,Driving Layup Shot,2.0,4.0,50.0
P. Dozier,1628408,Driving Reverse Layup Shot,0.0,1.0,0.0
P. Dozier,1628408,Fadeaway Jump Shot,0.0,1.0,0.0
P. Dozier,1628408,Jump Shot,2.0,12.0,16.666666666666664
P. Dozier,1628408,Pullup Jump shot,4.0,12.0,33.33333333333333
P. Dozier,1628408,Reverse Layup Shot,1.0,1.0,100.0
P. Dozier,1628408,Running Jump Shot,0.0,3.0,0.0
P. Dozier,1628408,Running Layup Shot,1.0,1.0,100.0
P. Dozier,1628408,Step Back Jump shot,1.0,1.0,100.0
P. Dozier,1628408,Turnaround Jump Shot,1.0,1.0,100.0
